Date,Price
2010-01-04,23.173343658447266
2010-01-05,23.180830001831055
2010-01-06,23.0385799407959
2010-01-07,22.798973083496094
2010-01-08,22.956214904785156
2010-01-11,22.664201736450195
2010-01-12,22.51445770263672
2010-01-13,22.724098205566406
2010-01-14,23.180830001831055
2010-01-15,23.10596466064453
2010-01-18,23.10596466064453
2010-01-19,23.285655975341797
2010-01-20,22.9038028717041
2010-01-21,22.469539642333984
2010-01-22,21.683364868164062
2010-01-25,21.952913284301758
2010-01-26,22.087682723999023
2010-01-27,22.214963912963867
2010-01-28,21.833112716674805
2010-01-29,21.09935188293457
2010-02-01,21.27155303955078
2010-02-02,21.308996200561523
2010-02-03,21.436283111572266
2010-02-04,20.844778060913086
2010-02-05,20.979551315307617
2010-02-08,20.754928588867188
2010-02-09,20.972057342529297
2010-02-10,20.957090377807617
2010-02-11,21.054428100585938
2010-02-12,20.91216468811035
2010-02-15,20.91216468811035
2010-02-16,21.325891494750977
2010-02-17,21.506423950195312
2010-02-18,21.792278289794922
2010-02-19,21.641828536987305
2010-02-22,21.61174201965332
2010-02-23,21.31085205078125
2010-02-24,21.53652572631836
2010-02-25,21.513952255249023
2010-02-26,21.566612243652344
2010-03-01,21.82989501953125
2010-03-02,21.40864372253418
2010-03-03,21.40864372253418
2010-03-04,21.53652572631836
2010-03-05,21.506423950195312
2010-03-08,21.53652572631836
2010-03-09,21.664400100708008
2010-03-10,21.792278289794922
2010-03-11,21.95025062561035
2010-03-12,22.0179500579834
2010-03-15,22.03299903869629
2010-03-16,22.093172073364258
2010-03-17,22.288761138916016
2010-03-18,22.273714065551758
2010-03-19,22.258668899536133
2010-03-22,22.266193389892578
2010-03-23,22.476816177368164
2010-03-24,22.303802490234375
2010-03-25,22.57461166381836
2010-03-26,22.311317443847656
2010-03-29,22.258668899536133
2010-03-30,22.394075393676758
2010-03-31,22.03299903869629
2010-04-01,21.935209274291992
2010-04-02,21.935209274291992
2010-04-05,22.0179500579834
2010-04-06,22.05556869506836
2010-04-07,22.078136444091797
2010-04-08,22.50690460205078
2010-04-09,22.822843551635742
2010-04-12,22.80779457092285
2010-04-13,22.90558624267578
2010-04-14,23.183916091918945
2010-04-15,23.22153091430664
2010-04-16,23.07108497619629
2010-04-19,23.349409103393555
2010-04-20,23.59012222290039
2010-04-21,23.56755828857422
2010-04-22,23.612695693969727
2010-04-23,23.289228439331055
2010-04-26,23.402061462402344
2010-04-27,23.20648193359375
2010-04-28,23.251615524291992
2010-04-29,23.31931495666504
2010-04-30,22.973291397094727
2010-05-03,23.214012145996094
2010-05-04,22.664873123168945
2010-05-05,22.454252243041992
2010-05-06,21.799800872802734
2010-05-07,21.2205810546875
2010-05-10,21.769712448120117
2010-05-11,21.724578857421875
2010-05-12,22.145832061767578
2010-05-13,21.995386123657227
2010-05-14,21.76219367980957
2010-05-17,21.769712448120117
2010-05-18,21.611034393310547
2010-05-19,21.339004516601562
2010-05-20,20.485139846801758
2010-05-21,20.2811279296875
2010-05-24,19.850414276123047
2010-05-25,19.69928741455078
2010-05-26,18.8983154296875
2010-05-27,19.646394729614258
2010-05-28,19.49526596069336
2010-05-31,19.49526596069336
2010-06-01,19.563274383544922
2010-06-02,19.99397850036621
2010-06-03,20.296234130859375
2010-06-04,19.487716674804688
2010-06-07,19.109891891479492
2010-06-08,18.973880767822266
2010-06-09,18.73207664489746
2010-06-10,18.890766143798828
2010-06-11,19.389480590820312
2010-06-14,19.268577575683594
2010-06-15,20.084665298461914
2010-06-16,19.888193130493164
2010-06-17,19.925981521606445
2010-06-18,19.97887420654297
2010-06-21,19.608606338500977
2010-06-22,19.472597122192383
2010-06-23,19.1250057220459
2010-06-24,18.890766143798828
2010-06-25,18.535625457763672
2010-06-28,18.369382858276367
2010-06-29,17.613746643066406
2010-06-30,17.387056350708008
2010-07-01,17.500402450561523
2010-07-02,17.583524703979492
2010-07-05,17.583524703979492
2010-07-06,17.99911880493164
2010-07-07,18.361820220947266
2010-07-08,18.444944381713867
2010-07-09,18.33915138244629
2010-07-12,18.762306213378906
2010-07-13,18.988988876342773
2010-07-14,19.223236083984375
2010-07-15,19.27613639831543
2010-07-16,18.807647705078125
2010-07-19,19.06456184387207
2010-07-20,19.25346565246582
2010-07-21,18.98143768310547
2010-07-22,19.525493621826172
2010-07-23,19.502826690673828
2010-07-26,19.72195816040039
2010-07-27,19.767292022705078
2010-07-28,19.608606338500977
2010-07-29,19.6690616607666
2010-07-30,19.502826690673828
2010-08-02,19.89575958251953
2010-08-03,19.767292022705078
2010-08-04,19.442365646362305
2010-08-05,19.17034912109375
2010-08-06,19.306354522705078
2010-08-09,19.351701736450195
2010-08-10,18.943660736083984
2010-08-11,18.78498077392578
2010-08-12,18.505382537841797
2010-08-13,18.437379837036133
2010-08-16,18.5129451751709
2010-08-17,18.771230697631836
2010-08-18,18.85479736328125
2010-08-19,18.566123962402344
2010-08-20,18.40658950805664
2010-08-23,18.4445743560791
2010-08-24,18.262258529663086
2010-08-25,18.307842254638672
2010-08-26,18.095134735107422
2010-08-27,18.178699493408203
2010-08-30,17.95840072631836
2010-08-31,17.82924461364746
2010-09-01,18.155902862548828
2010-09-02,18.186296463012695
2010-09-03,18.452177047729492
2010-09-06,18.452177047729492
2010-09-07,18.201480865478516
2010-09-08,18.178699493408203
2010-09-09,18.23946762084961
2010-09-10,18.117916107177734
2010-09-13,19.075096130371094
2010-09-14,19.014320373535156
2010-09-15,19.082693099975586
2010-09-16,19.242218017578125
2010-09-17,19.158658981323242
2010-09-20,19.318187713623047
